nohup: ignoring input
2026-02-20 23:10:16 [INFO   ] rigs.simulator       | Loaded config from /home/krish/PROJECT1/rigs/rigs_simulator/config.json
2026-02-20 23:12:11 [WARNING] machine              | 🔥 Machine machine_6 OVERHEATING: 127.0°C
2026-02-20 23:12:16 [WARNING] machine              | 📳 Machine machine_6 VIBRATION SPIKE: 11.14 g
2026-02-20 23:12:21 [WARNING] machine              | 📡 Machine machine_14 going OFFLINE for 20 seconds
2026-02-20 23:12:26 [WARNING] machine              | 🔥 Machine machine_8 OVERHEATING: 136.2°C
2026-02-20 23:12:26 [WARNING] machine              | 🔥 Machine machine_18 OVERHEATING: 126.3°C
2026-02-20 23:12:36 [WARNING] machine              | 🔥 Machine machine_7 OVERHEATING: 139.3°C
2026-02-20 23:12:36 [WARNING] machine              | 📳 Machine machine_20 VIBRATION SPIKE: 8.50 g
2026-02-20 23:12:46 [WARNING] machine              | 📳 Machine machine_15 VIBRATION SPIKE: 10.01 g
2026-02-20 23:12:51 [WARNING] machine              | 🔥 Machine machine_2 OVERHEATING: 119.6°C
2026-02-20 23:12:51 [WARNING] machine              | 📳 Machine machine_12 VIBRATION SPIKE: 8.14 g
2026-02-20 23:12:56 [WARNING] machine              | 📳 Machine machine_6 VIBRATION SPIKE: 11.05 g
2026-02-20 23:12:56 [WARNING] machine              | 📳 Machine machine_15 VIBRATION SPIKE: 8.74 g
2026-02-20 23:13:01 [WARNING] machine              | 📡 Machine machine_3 going OFFLINE for 20 seconds
2026-02-20 23:13:01 [WARNING] machine              | 📳 Machine machine_15 VIBRATION SPIKE: 9.14 g
2026-02-20 23:13:01 [WARNING] machine              | 📡 Machine machine_19 going OFFLINE for 20 seconds
2026-02-20 23:13:06 [WARNING] machine              | 📡 Machine machine_14 going OFFLINE for 20 seconds
2026-02-20 23:13:06 [WARNING] machine              | 🔥 Machine machine_10 OVERHEATING: 124.7°C
2026-02-20 23:13:06 [WARNING] machine              | 📡 Machine machine_2 going OFFLINE for 20 seconds
2026-02-20 23:13:11 [WARNING] machine              | 🔥 Machine machine_4 OVERHEATING: 138.0°C
2026-02-20 23:13:11 [WARNING] machine              | 🔥 Machine machine_16 OVERHEATING: 129.9°C
2026-02-20 23:13:11 [WARNING] machine              | 📳 Machine machine_8 VIBRATION SPIKE: 10.52 g
2026-02-20 23:13:16 [WARNING] machine              | 🔥 Machine machine_11 OVERHEATING: 121.9°C
2026-02-20 23:13:16 [WARNING] machine              | 📳 Machine machine_17 VIBRATION SPIKE: 8.29 g
2026-02-20 23:13:21 [WARNING] machine              | 🔥 Machine machine_4 OVERHEATING: 118.9°C
2026-02-20 23:13:21 [WARNING] machine              | 📳 Machine machine_13 VIBRATION SPIKE: 10.57 g
2026-02-20 23:13:26 [WARNING] machine              | 📳 Machine machine_16 VIBRATION SPIKE: 11.69 g
2026-02-20 23:13:26 [WARNING] machine              | 📡 Machine machine_6 going OFFLINE for 20 seconds
2026-02-20 23:13:26 [WARNING] machine              | 🔥 Machine machine_18 OVERHEATING: 121.9°C
2026-02-20 23:13:31 [WARNING] machine              | 🔥 Machine machine_18 OVERHEATING: 110.5°C
2026-02-20 23:13:41 [WARNING] machine              | 🔥 Machine machine_14 OVERHEATING: 120.4°C
2026-02-20 23:13:46 [WARNING] machine              | 🔥 Machine machine_4 OVERHEATING: 117.4°C
2026-02-20 23:13:46 [WARNING] machine              | 📳 Machine machine_3 VIBRATION SPIKE: 10.88 g
2026-02-20 23:13:51 [WARNING] machine              | 📳 Machine machine_3 VIBRATION SPIKE: 8.06 g
2026-02-20 23:13:51 [WARNING] machine              | 📡 Machine machine_5 going OFFLINE for 20 seconds
2026-02-20 23:13:56 [WARNING] machine              | 📡 Machine machine_10 going OFFLINE for 20 seconds
2026-02-20 23:14:01 [WARNING] machine              | 🔥 Machine machine_2 OVERHEATING: 119.2°C
2026-02-20 23:14:06 [WARNING] machine              | 📳 Machine machine_12 VIBRATION SPIKE: 11.88 g
2026-02-20 23:14:06 [WARNING] machine              | 📳 Machine machine_8 VIBRATION SPIKE: 11.46 g
2026-02-20 23:14:11 [WARNING] machine              | 🔥 Machine machine_13 OVERHEATING: 126.9°C
2026-02-20 23:14:11 [WARNING] machine              | 📡 Machine machine_11 going OFFLINE for 20 seconds
2026-02-20 23:14:16 [WARNING] machine              | 📳 Machine machine_18 VIBRATION SPIKE: 8.74 g
2026-02-20 23:14:16 [WARNING] machine              | 📳 Machine machine_6 VIBRATION SPIKE: 10.56 g
2026-02-20 23:14:21 [WARNING] machine              | 🔥 Machine machine_15 OVERHEATING: 110.2°C
2026-02-20 23:14:26 [WARNING] machine              | 🔥 Machine machine_18 OVERHEATING: 110.4°C
2026-02-20 23:14:26 [WARNING] machine              | 🔥 Machine machine_10 OVERHEATING: 120.7°C
2026-02-20 23:14:36 [WARNING] machine              | 🔥 Machine machine_15 OVERHEATING: 111.5°C
2026-02-20 23:14:36 [WARNING] machine              | 📳 Machine machine_19 VIBRATION SPIKE: 9.20 g
2026-02-20 23:14:36 [WARNING] machine              | 🔥 Machine machine_5 OVERHEATING: 127.5°C
2026-02-20 23:14:41 [WARNING] machine              | 🔥 Machine machine_12 OVERHEATING: 138.1°C
2026-02-20 23:14:41 [WARNING] machine              | 📡 Machine machine_2 going OFFLINE for 20 seconds
2026-02-20 23:14:41 [WARNING] machine              | 🔥 Machine machine_19 OVERHEATING: 121.5°C
2026-02-20 23:14:46 [WARNING] machine              | 📡 Machine machine_15 going OFFLINE for 20 seconds
2026-02-20 23:14:46 [WARNING] machine              | 🔥 Machine machine_4 OVERHEATING: 120.5°C
2026-02-20 23:14:51 [WARNING] machine              | 📡 Machine machine_20 going OFFLINE for 20 seconds
2026-02-20 23:14:56 [WARNING] machine              | 📡 Machine machine_7 going OFFLINE for 20 seconds
2026-02-20 23:15:01 [WARNING] machine              | 🔥 Machine machine_8 OVERHEATING: 129.6°C
2026-02-20 23:15:01 [WARNING] machine              | 🔥 Machine machine_3 OVERHEATING: 119.5°C
2026-02-20 23:15:01 [WARNING] machine              | 🔥 Machine machine_18 OVERHEATING: 122.1°C
2026-02-20 23:15:06 [WARNING] machine              | 📳 Machine machine_11 VIBRATION SPIKE: 10.82 g
2026-02-20 23:15:16 [WARNING] machine              | 📡 Machine machine_1 going OFFLINE for 20 seconds
2026-02-20 23:15:16 [WARNING] machine              | 📡 Machine machine_16 going OFFLINE for 20 seconds
2026-02-20 23:15:21 [WARNING] machine              | 📡 Machine machine_17 going OFFLINE for 20 seconds
2026-02-20 23:15:21 [WARNING] machine              | 🔥 Machine machine_5 OVERHEATING: 139.6°C
2026-02-20 23:15:26 [WARNING] machine              | 🔥 Machine machine_8 OVERHEATING: 139.7°C
2026-02-20 23:15:26 [WARNING] machine              | 📡 Machine machine_6 going OFFLINE for 20 seconds
2026-02-20 23:15:31 [WARNING] machine              | 📡 Machine machine_8 going OFFLINE for 20 seconds
2026-02-20 23:15:31 [WARNING] machine              | 🔥 Machine machine_19 OVERHEATING: 111.6°C
2026-02-20 23:15:31 [WARNING] machine              | 📡 Machine machine_11 going OFFLINE for 20 seconds
2026-02-20 23:15:41 [WARNING] machine              | 📳 Machine machine_5 VIBRATION SPIKE: 11.08 g
2026-02-20 23:15:46 [WARNING] machine              | 📳 Machine machine_6 VIBRATION SPIKE: 8.48 g
2026-02-20 23:15:51 [WARNING] machine              | 🔥 Machine machine_15 OVERHEATING: 128.2°C
2026-02-20 23:15:51 [WARNING] machine              | 📡 Machine machine_17 going OFFLINE for 20 seconds
2026-02-20 23:15:51 [WARNING] machine              | 📳 Machine machine_10 VIBRATION SPIKE: 8.26 g
2026-02-20 23:15:56 [WARNING] machine              | 📳 Machine machine_3 VIBRATION SPIKE: 8.14 g
2026-02-20 23:15:56 [WARNING] machine              | 🔥 Machine machine_13 OVERHEATING: 111.1°C
2026-02-20 23:15:56 [WARNING] machine              | 📡 Machine machine_4 going OFFLINE for 20 seconds
2026-02-20 23:15:56 [WARNING] machine              | 🔥 Machine machine_11 OVERHEATING: 113.0°C
2026-02-20 23:16:01 [WARNING] machine              | 🔥 Machine machine_7 OVERHEATING: 131.5°C
2026-02-20 23:16:06 [WARNING] machine              | 📳 Machine machine_18 VIBRATION SPIKE: 9.85 g
2026-02-20 23:16:06 [WARNING] machine              | 🔥 Machine machine_20 OVERHEATING: 131.0°C
2026-02-20 23:16:06 [WARNING] machine              | 📡 Machine machine_2 going OFFLINE for 20 seconds
2026-02-20 23:16:16 [WARNING] machine              | 📳 Machine machine_13 VIBRATION SPIKE: 10.65 g
2026-02-20 23:16:16 [WARNING] machine              | 🔥 Machine machine_14 OVERHEATING: 126.3°C
2026-02-20 23:16:16 [WARNING] machine              | 🔥 Machine machine_1 OVERHEATING: 125.0°C
2026-02-20 23:16:16 [WARNING] machine              | 🔥 Machine machine_17 OVERHEATING: 128.7°C
2026-02-20 23:16:21 [WARNING] machine              | 📳 Machine machine_7 VIBRATION SPIKE: 10.38 g
2026-02-20 23:16:21 [WARNING] machine              | 🔥 Machine machine_5 OVERHEATING: 125.2°C
2026-02-20 23:16:26 [WARNING] machine              | 📳 Machine machine_12 VIBRATION SPIKE: 9.05 g
2026-02-20 23:16:26 [WARNING] machine              | 🔥 Machine machine_13 OVERHEATING: 137.6°C
2026-02-20 23:16:31 [WARNING] machine              | 🔥 Machine machine_1 OVERHEATING: 118.4°C
2026-02-20 23:16:36 [WARNING] machine              | 🔥 Machine machine_13 OVERHEATING: 119.4°C
2026-02-20 23:16:36 [WARNING] machine              | 🔥 Machine machine_7 OVERHEATING: 139.4°C
2026-02-20 23:16:36 [WARNING] machine              | 📳 Machine machine_20 VIBRATION SPIKE: 10.61 g
2026-02-20 23:16:36 [WARNING] machine              | 🔥 Machine machine_4 OVERHEATING: 135.5°C
2026-02-20 23:16:41 [WARNING] machine              | 🔥 Machine machine_20 OVERHEATING: 115.9°C
2026-02-20 23:16:41 [WARNING] machine              | 📡 Machine machine_17 going OFFLINE for 20 seconds
2026-02-20 23:16:41 [WARNING] machine              | 📳 Machine machine_10 VIBRATION SPIKE: 10.44 g
2026-02-20 23:16:46 [WARNING] machine              | 📡 Machine machine_3 going OFFLINE for 20 seconds
2026-02-20 23:16:51 [WARNING] machine              | 📳 Machine machine_13 VIBRATION SPIKE: 10.16 g
2026-02-20 23:16:51 [WARNING] machine              | 🔥 Machine machine_6 OVERHEATING: 131.7°C
2026-02-20 23:16:56 [WARNING] machine              | 📳 Machine machine_20 VIBRATION SPIKE: 8.75 g
2026-02-20 23:16:56 [WARNING] machine              | 📳 Machine machine_4 VIBRATION SPIKE: 11.09 g
2026-02-20 23:17:01 [WARNING] machine              | 🔥 Machine machine_15 OVERHEATING: 110.5°C
2026-02-20 23:17:01 [WARNING] machine              | 🔥 Machine machine_5 OVERHEATING: 131.1°C
2026-02-20 23:17:01 [WARNING] machine              | 🔥 Machine machine_6 OVERHEATING: 119.5°C
2026-02-20 23:17:06 [WARNING] machine              | 🔥 Machine machine_6 OVERHEATING: 116.0°C
2026-02-20 23:17:06 [WARNING] machine              | 🔥 Machine machine_10 OVERHEATING: 112.1°C
2026-02-20 23:17:11 [WARNING] machine              | 🔥 Machine machine_17 OVERHEATING: 111.1°C
2026-02-20 23:17:16 [WARNING] machine              | 🔥 Machine machine_3 OVERHEATING: 131.2°C
2026-02-20 23:17:16 [WARNING] machine              | 📳 Machine machine_3 VIBRATION SPIKE: 11.45 g
2026-02-20 23:17:16 [WARNING] machine              | 🔥 Machine machine_13 OVERHEATING: 137.0°C
2026-02-20 23:17:16 [WARNING] machine              | 📡 Machine machine_13 going OFFLINE for 20 seconds
2026-02-20 23:17:16 [WARNING] machine              | 📳 Machine machine_17 VIBRATION SPIKE: 10.50 g
2026-02-20 23:17:21 [WARNING] machine              | 📳 Machine machine_3 VIBRATION SPIKE: 11.88 g
2026-02-20 23:17:36 [WARNING] machine              | 🔥 Machine machine_14 OVERHEATING: 134.1°C
2026-02-20 23:17:36 [WARNING] machine              | 📳 Machine machine_11 VIBRATION SPIKE: 8.97 g
2026-02-20 23:17:36 [WARNING] machine              | 📡 Machine machine_10 going OFFLINE for 20 seconds
2026-02-20 23:17:41 [WARNING] machine              | 🔥 Machine machine_8 OVERHEATING: 111.0°C
2026-02-20 23:17:46 [WARNING] machine              | 🔥 Machine machine_15 OVERHEATING: 112.1°C
2026-02-20 23:17:46 [WARNING] machine              | 🔥 Machine machine_7 OVERHEATING: 128.3°C
2026-02-20 23:17:51 [WARNING] machine              | 🔥 Machine machine_13 OVERHEATING: 136.3°C
2026-02-20 23:17:56 [WARNING] machine              | 📳 Machine machine_4 VIBRATION SPIKE: 11.53 g
2026-02-20 23:17:56 [WARNING] machine              | 📳 Machine machine_11 VIBRATION SPIKE: 10.07 g
2026-02-20 23:18:01 [WARNING] machine              | 🔥 Machine machine_15 OVERHEATING: 116.2°C
2026-02-20 23:18:01 [WARNING] machine              | 📡 Machine machine_16 going OFFLINE for 20 seconds
2026-02-20 23:18:11 [WARNING] machine              | 🔥 Machine machine_15 OVERHEATING: 112.4°C
2026-02-20 23:18:16 [WARNING] machine              | 🔥 Machine machine_9 OVERHEATING: 120.8°C
2026-02-20 23:18:16 [WARNING] machine              | 🔥 Machine machine_15 OVERHEATING: 117.0°C
2026-02-20 23:18:21 [WARNING] machine              | 🔥 Machine machine_14 OVERHEATING: 120.1°C
2026-02-20 23:18:21 [WARNING] machine              | 📡 Machine machine_2 going OFFLINE for 20 seconds
2026-02-20 23:18:21 [WARNING] machine              | 🔥 Machine machine_10 OVERHEATING: 137.0°C
2026-02-20 23:18:21 [WARNING] machine              | 🔥 Machine machine_1 OVERHEATING: 116.0°C
2026-02-20 23:18:26 [WARNING] machine              | 🔥 Machine machine_13 OVERHEATING: 138.3°C
2026-02-20 23:18:26 [WARNING] machine              | 🔥 Machine machine_6 OVERHEATING: 133.3°C
2026-02-20 23:18:36 [WARNING] machine              | 📳 Machine machine_18 VIBRATION SPIKE: 11.77 g
2026-02-20 23:18:36 [WARNING] machine              | 🔥 Machine machine_1 OVERHEATING: 137.3°C
2026-02-20 23:18:41 [WARNING] machine              | 🔥 Machine machine_12 OVERHEATING: 128.3°C
2026-02-20 23:18:41 [WARNING] machine              | 📡 Machine machine_8 going OFFLINE for 20 seconds
2026-02-20 23:18:41 [WARNING] machine              | 📳 Machine machine_16 VIBRATION SPIKE: 10.49 g
2026-02-20 23:18:51 [WARNING] machine              | 📡 Machine machine_18 going OFFLINE for 20 seconds
2026-02-20 23:18:51 [WARNING] machine              | 🔥 Machine machine_5 OVERHEATING: 134.9°C
2026-02-20 23:18:51 [WARNING] machine              | 🔥 Machine machine_10 OVERHEATING: 130.4°C
2026-02-20 23:18:56 [WARNING] machine              | 📡 Machine machine_14 going OFFLINE for 20 seconds
2026-02-20 23:18:56 [WARNING] machine              | 🔥 Machine machine_11 OVERHEATING: 121.8°C
2026-02-20 23:18:56 [WARNING] machine              | 📡 Machine machine_17 going OFFLINE for 20 seconds
2026-02-20 23:18:56 [WARNING] machine              | 📡 Machine machine_10 going OFFLINE for 20 seconds
2026-02-20 23:19:01 [WARNING] machine              | 🔥 Machine machine_11 OVERHEATING: 127.9°C
2026-02-20 23:19:06 [WARNING] machine              | 🔥 Machine machine_3 OVERHEATING: 113.3°C
2026-02-20 23:19:06 [WARNING] machine              | 🔥 Machine machine_5 OVERHEATING: 130.2°C
2026-02-20 23:19:16 [WARNING] machine              | 🔥 Machine machine_17 OVERHEATING: 131.5°C
2026-02-20 23:19:21 [WARNING] machine              | 🔥 Machine machine_18 OVERHEATING: 131.4°C
2026-02-20 23:19:21 [WARNING] machine              | 📡 Machine machine_19 going OFFLINE for 20 seconds
2026-02-20 23:19:26 [WARNING] machine              | 📳 Machine machine_10 VIBRATION SPIKE: 11.16 g
2026-02-20 23:19:31 [WARNING] machine              | 📳 Machine machine_8 VIBRATION SPIKE: 8.56 g
2026-02-20 23:19:31 [WARNING] machine              | 📡 Machine machine_7 going OFFLINE for 20 seconds
2026-02-20 23:19:31 [WARNING] machine              | 🔥 Machine machine_14 OVERHEATING: 115.6°C
2026-02-20 23:19:31 [WARNING] machine              | 📳 Machine machine_4 VIBRATION SPIKE: 8.04 g
2026-02-20 23:19:36 [WARNING] machine              | 📡 Machine machine_8 going OFFLINE for 20 seconds
2026-02-20 23:19:41 [WARNING] machine              | 🔥 Machine machine_14 OVERHEATING: 135.7°C
2026-02-20 23:19:46 [WARNING] machine              | 🔥 Machine machine_12 OVERHEATING: 117.8°C
2026-02-20 23:19:46 [WARNING] machine              | 📳 Machine machine_3 VIBRATION SPIKE: 10.69 g
2026-02-20 23:19:51 [WARNING] machine              | 🔥 Machine machine_3 OVERHEATING: 119.8°C
2026-02-20 23:19:51 [WARNING] machine              | 📳 Machine machine_14 VIBRATION SPIKE: 9.08 g
2026-02-20 23:19:51 [WARNING] machine              | 🔥 Machine machine_16 OVERHEATING: 133.5°C
2026-02-20 23:19:56 [WARNING] machine              | 📡 Machine machine_12 going OFFLINE for 20 seconds
2026-02-20 23:19:56 [WARNING] machine              | 🔥 Machine machine_18 OVERHEATING: 120.8°C
2026-02-20 23:19:56 [WARNING] machine              | 🔥 Machine machine_14 OVERHEATING: 123.8°C
2026-02-20 23:20:01 [WARNING] machine              | 🔥 Machine machine_8 OVERHEATING: 118.0°C
2026-02-20 23:20:01 [WARNING] machine              | 🔥 Machine machine_1 OVERHEATING: 115.4°C
2026-02-20 23:20:06 [WARNING] machine              | 📳 Machine machine_5 VIBRATION SPIKE: 10.68 g
2026-02-20 23:20:11 [WARNING] machine              | 🔥 Machine machine_3 OVERHEATING: 125.8°C
2026-02-20 23:20:11 [WARNING] machine              | 🔥 Machine machine_14 OVERHEATING: 132.1°C
2026-02-20 23:20:16 [WARNING] machine              | 📡 Machine machine_12 going OFFLINE for 20 seconds
2026-02-20 23:20:16 [WARNING] machine              | 🔥 Machine machine_18 OVERHEATING: 112.8°C
2026-02-20 23:20:16 [WARNING] machine              | 🔥 Machine machine_6 OVERHEATING: 121.0°C
2026-02-20 23:20:21 [WARNING] machine              | 📳 Machine machine_3 VIBRATION SPIKE: 10.95 g
2026-02-20 23:20:21 [WARNING] machine              | 📡 Machine machine_19 going OFFLINE for 20 seconds
2026-02-20 23:20:21 [WARNING] machine              | 🔥 Machine machine_11 OVERHEATING: 135.4°C
2026-02-20 23:20:21 [WARNING] machine              | 📡 Machine machine_6 going OFFLINE for 20 seconds
2026-02-20 23:20:31 [WARNING] machine              | 🔥 Machine machine_20 OVERHEATING: 127.0°C
2026-02-20 23:20:36 [WARNING] machine              | 🔥 Machine machine_9 OVERHEATING: 135.0°C
2026-02-20 23:20:36 [WARNING] machine              | 🔥 Machine machine_15 OVERHEATING: 113.4°C
2026-02-20 23:20:36 [WARNING] machine              | 🔥 Machine machine_8 OVERHEATING: 112.0°C
2026-02-20 23:20:36 [WARNING] machine              | 🔥 Machine machine_10 OVERHEATING: 132.8°C
